[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:44:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:44:56] [class-ss-setup-task.php:33] Creating archive directory: C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663\
[2024-10-03 04:44:57] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mumtaaz/
[2024-10-03 04:51:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22bfb8a5b-1PH0sf.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt
[2024-10-03 04:51:12] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:12] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:12] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:12] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-03 04:51:12] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-03 04:51:12] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 573
[2024-10-03 04:51:12] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:12] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c00cb2b-2C8ohC.tmp
[2024-10-03 04:51:12] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=11791
[2024-10-03 04:51:12] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=11791
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:103] Filesize: 267436 bytes
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c00cb2b-2C8ohC.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:13] [class-ss-page.php:119] Checking Content Identical:dd05e4b2da18db966f3e50e1a38892c08dd2e36b===. Value: FALSE
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-03 04:51:13] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 573
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c15968b-iYpcuQ.tmp
[2024-10-03 04:51:13] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=11792
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=11792
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:103] Filesize: 92582 bytes
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-03 04:51:13] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c15968b-iYpcuQ.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:13] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:14] [class-ss-page.php:119] Checking Content Identical:432e2544f132fc5dede99adf8004e64896cb4fc6===. Value: FALSE
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-03 04:51:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 573
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c25f66a-Hhv0As.tmp
[2024-10-03 04:51:14] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=11793
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=11793
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:103] Filesize: 359958 bytes
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-03 04:51:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c25f66a-Hhv0As.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:14] [class-ss-page.php:119] Checking Content Identical:b584fd1048f3a573979be42b868c43e56fe1f332===. Value: FALSE
[2024-10-03 04:51:14] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-03 04:51:14] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 573
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c300d03-3sx1ZQ.tmp
[2024-10-03 04:51:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=11794
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=11794
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:103] Filesize: 124075 bytes
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c300d03-3sx1ZQ.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:15] [class-ss-page.php:119] Checking Content Identical:91df70c327fa48f9f089e6f1c9e38d553b19f0e4===. Value: FALSE
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-03 04:51:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 573
[2024-10-03 04:51:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c3cdcab-Z5tUpo.tmp
[2024-10-03 04:51:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=11795
[2024-10-03 04:51:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=11795
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c3cdcab-Z5tUpo.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-10-03 04:51:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:16] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-03 04:51:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.js
[2024-10-03 04:51:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 573
[2024-10-03 04:51:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c4199f6-df6q88.tmp
[2024-10-03 04:51:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=11796
[2024-10-03 04:51:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=11796
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:103] Filesize: 815383 bytes
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.js
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c4199f6-df6q88.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app.js
[2024-10-03 04:51:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:17] [class-ss-page.php:119] Checking Content Identical:9b1ee4430a4ee7abfa95aad074be823d1a148f90===. Value: FALSE
[2024-10-03 04:51:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-03 04:51:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 573
[2024-10-03 04:51:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c5e99bd-R2eDkx.tmp
[2024-10-03 04:51:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=11797
[2024-10-03 04:51:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=11797
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:103] Filesize: 299282 bytes
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c5e99bd-R2eDkx.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app.min.js
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:18] [class-ss-page.php:119] Checking Content Identical:9d454846d44f45546ec6dec6fd8c49234ad8bdf3===. Value: FALSE
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-03 04:51:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 573
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c68b4be-ej3ICw.tmp
[2024-10-03 04:51:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=11798
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=11798
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:103] Filesize: 637 bytes
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c68b4be-ej3ICw.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:18] [class-ss-page.php:119] Checking Content Identical:a8cd41f35d9642d28759efe1289925bbcd65eab1===. Value: FALSE
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-03 04:51:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 573
[2024-10-03 04:51:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c6c6826-NUfKxN.tmp
[2024-10-03 04:51:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=11799
[2024-10-03 04:51:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=11799
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:103] Filesize: 299142 bytes
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c6c6826-NUfKxN.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-10-03 04:51:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:19] [class-ss-page.php:119] Checking Content Identical:b3d4c3b4964e2e47f86001b2f5cef9b9972b38e6===. Value: FALSE
[2024-10-03 04:51:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-03 04:51:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 573
[2024-10-03 04:51:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c7ac0b0-ZuPqNQ.tmp
[2024-10-03 04:51:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=11800
[2024-10-03 04:51:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=11800
[2024-10-03 04:51:20] [class-ss-url-fetcher.php:103] Filesize: 105442 bytes
[2024-10-03 04:51:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:51:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-03 04:51:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe22c7ac0b0-ZuPqNQ.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-10-03 04:51:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:51:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:51:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:51:20] [class-ss-page.php:119] Checking Content Identical:edf1b9ad8493070e78d162a43700a275035a9a95===. Value: FALSE
[2024-10-03 04:51:20] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js
[2024-10-03 04:51:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 573
[2024-10-03 04:51:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:51:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe22c869cc1-cqWbhf.tmp
